"DateTime","Node","Generation (MW)","Load (MW)","Price ($/MWh)","Revenue ($)","Cost ($)","Deficit(MW)","Surplus(MW)"
"20-OCT-2013 07:30","CYD0331",0.00000,-4.83800,8.97610,0.00000,-21.71318,0.00000,0.00000
"20-OCT-2013 07:30","DOB0331",0.00000,1.52400,9.65933,0.00000,7.36041,0.00000,0.00000
"20-OCT-2013 07:30","DVK0111",0.00000,8.36600,9.74428,0.00000,40.76034,0.00000,0.00000
"20-OCT-2013 07:30","EDG0331",0.00000,40.41800,9.99240,0.00000,201.93645,0.00000,0.00000
"20-OCT-2013 07:30","EDN0331",0.00000,25.44700,9.58788,0.00000,121.99139,0.00000,0.00000
"20-OCT-2013 07:30","FHL0331",0.00000,20.28500,10.00815,0.00000,101.50770,0.00000,0.00000
"20-OCT-2013 07:30","FKN0331",0.00000,18.29100,9.11081,0.00000,83.32295,0.00000,0.00000
"20-OCT-2013 07:30","GFD0331",0.00000,23.19200,9.65570,0.00000,111.96751,0.00000,0.00000
"20-OCT-2013 07:30","GIS0501",0.00000,21.43100,10.43734,0.00000,111.84126,0.00000,0.00000
"20-OCT-2013 07:30","GLN0331",0.00000,81.16100,10.39210,0.00000,421.71655,0.00000,0.00000
"20-OCT-2013 07:30","GLN0332",0.00000,48.18200,10.39200,0.00000,250.35372,0.00000,0.00000
"20-OCT-2013 07:30","GOR0331",0.00000,17.04600,9.47596,0.00000,80.76361,0.00000,0.00000
"20-OCT-2013 07:30","GYM0661",0.00000,4.84000,9.61444,0.00000,23.26694,0.00000,0.00000
"20-OCT-2013 07:30","GYT0331",0.00000,5.12600,9.76487,0.00000,25.02736,0.00000,0.00000
"20-OCT-2013 07:30","HAM0111",0.00000,13.47900,10.36869,0.00000,69.87981,0.00000,0.00000
"20-OCT-2013 07:30","HAM0551",0.00000,0.21100,10.34680,0.00000,1.09159,0.00000,0.00000
"20-OCT-2013 07:30","HAY0111",0.00000,5.91200,9.64633,0.00000,28.51455,0.00000,0.00000
"20-OCT-2013 07:30","HAY0331",0.00000,5.68900,9.64477,0.00000,27.43456,0.00000,0.00000
"20-OCT-2013 07:30","HEN0331",0.00000,43.59400,10.45042,0.00000,227.78778,0.00000,0.00000
"20-OCT-2013 07:30","HEP0331",0.00000,47.40600,10.45503,0.00000,247.81555,0.00000,0.00000
"20-OCT-2013 07:30","HKK0661",0.00000,4.03600,9.11630,0.00000,18.39669,0.00000,0.00000
"20-OCT-2013 07:30","HLY0331",0.00000,15.88300,10.29238,0.00000,81.73696,0.00000,0.00000
"20-OCT-2013 07:30","HOR0331",0.00000,6.55800,9.45111,0.00000,30.99019,0.00000,0.00000
"20-OCT-2013 07:30","HOR0661",0.00000,7.84600,9.42951,0.00000,36.99197,0.00000,0.00000
"20-OCT-2013 07:30","HTI0331",0.00000,11.61100,10.37700,0.00000,60.24367,0.00000,0.00000
"20-OCT-2013 07:30","HUI0331",0.00000,8.86300,10.08009,0.00000,44.66991,0.00000,0.00000
"20-OCT-2013 07:30","HWA0331",0.00000,19.76300,9.93407,0.00000,98.16349,0.00000,0.00000
"20-OCT-2013 07:30","HWA0332",0.00000,7.79900,9.93507,0.00000,38.74180,0.00000,0.00000
"20-OCT-2013 07:30","HWB0331",0.00000,30.24000,9.08697,0.00000,137.39506,0.00000,0.00000
"20-OCT-2013 07:30","HWB0332",0.00000,15.00300,9.10609,0.00000,68.30932,0.00000,0.00000
"20-OCT-2013 07:30","INV0331",0.00000,38.46200,9.24473,0.00000,177.78541,0.00000,0.00000
"20-OCT-2013 07:30","ISL0331",0.00000,25.89500,9.36070,0.00000,121.19769,0.00000,0.00000
"20-OCT-2013 07:30","ISL0661",0.00000,69.37500,9.35887,0.00000,324.63596,0.00000,0.00000
"20-OCT-2013 07:30","KAI0111",0.00000,10.72400,9.58291,0.00000,51.38356,0.00000,0.00000
"20-OCT-2013 07:30","KBY0661",0.00000,5.72300,9.52879,0.00000,27.26663,0.00000,0.00000
"20-OCT-2013 07:30","KBY0662",0.00000,6.00600,9.52879,0.00000,28.61495,0.00000,0.00000
"20-OCT-2013 07:30","KIK0111",0.00000,1.41300,9.57593,0.00000,6.76540,0.00000,0.00000
"20-OCT-2013 07:30","KIN0111",0.00000,43.74500,10.22910,0.00000,223.73608,0.00000,0.00000
"20-OCT-2013 07:30","KIN0112",0.00000,14.38500,10.15569,0.00000,73.04483,0.00000,0.00000
"20-OCT-2013 07:30","KIN0113",0.00000,14.16000,10.25559,0.00000,72.60960,0.00000,0.00000
"20-OCT-2013 07:30","KMO0331",0.00000,6.74200,10.12432,0.00000,34.12907,0.00000,0.00000
"20-OCT-2013 07:30","KOE1101",0.00000,16.54000,10.99801,0.00000,90.95354,0.00000,0.00000
"20-OCT-2013 07:30","KUM0661",0.00000,-1.14500,9.18690,0.00000,-5.25950,0.00000,0.00000
"20-OCT-2013 07:30","KWA0111",0.00000,12.23300,9.64328,0.00000,58.98313,0.00000,0.00000
"20-OCT-2013 07:30","LFD1101",0.00000,3.27200,10.13204,0.00000,16.57602,0.00000,0.00000
"20-OCT-2013 07:30","LFD1102",0.00000,3.18900,10.13204,0.00000,16.15554,0.00000,0.00000
"20-OCT-2013 07:30","LTN0331",0.00000,-1.14000,9.75739,0.00000,-5.56171,0.00000,0.00000
"20-OCT-2013 07:30","MAN2201",0.00000,1.02800,8.83245,0.00000,4.53988,0.00000,0.00000
"20-OCT-2013 07:30","MAT1101",0.00000,0.17900,9.85008,0.00000,0.88158,0.00000,0.00000
"20-OCT-2013 07:30","MCH0111",0.00000,2.08000,9.74358,0.00000,10.13332,0.00000,0.00000
"20-OCT-2013 07:30","MGM0331",0.00000,8.31800,9.74119,0.00000,40.51359,0.00000,0.00000
"20-OCT-2013 07:30","MHO0331",0.00000,17.10900,9.86217,0.00000,84.36596,0.00000,0.00000
"20-OCT-2013 07:30","MKE1101",0.00000,0.17600,10.05951,0.00000,0.88524,0.00000,0.00000
"20-OCT-2013 07:30","MLG0111",0.00000,10.27700,9.67226,0.00000,49.70090,0.00000,0.00000
"20-OCT-2013 07:30","MLG0331",0.00000,11.01200,9.67643,0.00000,53.27842,0.00000,0.00000
"20-OCT-2013 07:30","MLN0661",0.00000,4.68300,9.37432,0.00000,21.94997,0.00000,0.00000
"20-OCT-2013 07:30","MLN0664",0.00000,3.60000,9.37438,0.00000,16.87389,0.00000,0.00000
"20-OCT-2013 07:30","MNG0331",0.00000,47.45600,10.39409,0.00000,246.63094,0.00000,0.00000
"20-OCT-2013 07:30","MNG1101",0.00000,3.75500,10.38492,0.00000,19.49769,0.00000,0.00000
"20-OCT-2013 07:30","MNI0111",0.00000,4.16300,10.06308,0.00000,20.94631,0.00000,0.00000
"20-OCT-2013 07:30","MOT0111",0.00000,8.49100,9.92390,0.00000,42.13193,0.00000,0.00000
"20-OCT-2013 07:30","MPE1101",0.00000,32.43400,10.84518,0.00000,175.87636,0.00000,0.00000
"20-OCT-2013 07:30","MPI0661",0.00000,4.03700,9.97284,0.00000,20.13018,0.00000,0.00000
"20-OCT-2013 07:30","MST0331",0.00000,20.56300,9.82294,0.00000,100.99452,0.00000,0.00000
"20-OCT-2013 07:30","MTN0331",0.00000,9.50500,9.80997,0.00000,46.62189,0.00000,0.00000
"20-OCT-2013 07:30","MTO0331",0.00000,13.28200,10.97286,0.00000,72.87077,0.00000,0.00000
"20-OCT-2013 07:30","MTR0331",0.00000,3.36500,10.29875,0.00000,17.32764,0.00000,0.00000
"20-OCT-2013 07:30","NAP2201",0.00000,0.24200,9.74884,0.00000,1.17961,0.00000,0.00000
"20-OCT-2013 07:30","NMA0331",0.00000,-13.97900,9.23077,0.00000,-64.51849,0.00000,0.00000
"20-OCT-2013 07:30","NPK0331",0.00000,1.51200,10.34834,0.00000,7.82334,0.00000,0.00000
"20-OCT-2013 07:30","NPL0331",0.00000,8.90300,9.99814,0.00000,44.50672,0.00000,0.00000
"20-OCT-2013 07:30","NSY0331",0.00000,23.64300,9.09128,0.00000,107.47259,0.00000,0.00000
"20-OCT-2013 07:30","OAM0331",0.00000,17.16800,9.35296,0.00000,80.28583,0.00000,0.00000
"20-OCT-2013 07:30","OKN0111",0.00000,3.00600,10.31453,0.00000,15.50274,0.00000,0.00000
"20-OCT-2013 07:30","ONG0331",0.00000,-1.89800,10.29244,0.00000,-9.76753,0.00000,0.00000
"20-OCT-2013 07:30","OPK0331",0.00000,9.44100,10.01738,0.00000,47.28706,0.00000,0.00000
